run_id,step_idx,injection_id,steps_since_injection,tokens_proposed,tokens_accepted,acceptance_rate,injection_size_tokens,injection_category,wall_time_s
1,303,20,1,4,2,0.5,83,medium,0.011530399322509766
1,304,20,2,4,1,0.25,83,medium,0.007549762725830078
1,305,20,3,4,2,0.5,83,medium,0.008958816528320312
1,306,20,4,4,2,0.5,83,medium,0.009022951126098633
1,307,20,5,4,1,0.25,83,medium,0.00903630256652832
1,308,20,6,1,1,1.0,83,medium,0.00855255126953125
1,309,20,7,1,1,1.0,83,medium,0.00853109359741211
1,310,20,8,1,1,1.0,83,medium,0.009246826171875
1,311,20,9,4,2,0.5,83,medium,0.009116649627685547
1,312,20,10,4,2,0.5,83,medium,0.009389162063598633
1,313,21,0,4,2,0.5,29,small,0.012624025344848633
1,314,21,1,4,2,0.5,29,small,0.006516933441162109
1,315,21,2,4,1,0.25,29,small,0.006209850311279297
1,316,21,3,4,2,0.5,29,small,0.014188528060913086
1,317,21,4,4,2,0.5,29,small,0.008024930953979492
1,318,21,5,4,2,0.5,29,small,0.009598016738891602
1,319,21,6,4,2,0.5,29,small,0.008506298065185547
1,320,21,7,4,2,0.5,29,small,0.008771657943725586
1,321,21,8,4,2,0.5,29,small,0.0010039806365966797
1,322,21,9,4,2,0.5,29,small,0.017405986785888672
1,323,21,10,4,2,0.5,29,small,0.009477376937866211
1,324,22,0,1,1,1.0,22,small,0.008040666580200195
1,325,22,1,4,2,0.5,22,small,0.01340341567993164
1,326,22,2,4,1,0.25,22,small,0.008868932723999023
1,327,22,3,4,2,0.5,22,small,0.009562969207763672
1,328,22,4,4,2,0.5,22,small,0.009131193161010742
1,329,22,5,4,2,0.5,22,small,0.008669137954711914
1,330,22,6,4,2,0.5,22,small,0.007585763931274414
1,331,22,7,4,2,0.5,22,small,0.010158061981201172
1,332,22,8,4,2,0.5,22,small,0.0045239925384521484
1,333,22,9,4,2,0.5,22,small,0.008949518203735352
1,334,22,10,4,2,0.5,22,small,0.010471343994140625
1,335,23,0,1,1,1.0,20,small,0.01285862922668457
1,336,23,1,4,2,0.5,20,small,0.0076639652252197266
1,337,23,2,4,1,0.25,20,small,0.010009527206420898
1,338,23,3,4,2,0.5,20,small,0.008113622665405273
1,339,23,4,4,2,0.5,20,small,0.0077745914459228516
1,340,23,5,4,2,0.5,20,small,0.010002374649047852
1,341,23,6,4,2,0.5,20,small,0.009990215301513672
